Cleaned Skill,Skills from DB,count,Action taken,issues not handled by prompt,Comments,not found uuid
software development,software development lifecycle,2404,grouped,,,27d23a04-457e-11e9-a89e-70106fbef856
software development,software development process,2404,grouped,,,599d06ea-5452-11e9-a89e-70106fbef856
software development,software development testing,2404,grouped,,,1b0fb2b4-457e-11e9-a89e-70106fbef856
software development,software developer,2404,grouped,,,e8b0da70-a743-4cb0-8c8b-1fc970ab89ff
software development,software design and development,2404,grouped,,,2c730d99-457e-11e9-a89e-70106fbef856
c,advanced c,2331,grouped,should be different group,,253c1956-457e-11e9-a89e-70106fbef856
c,basic c,2331,grouped,should be different group,,18b7bf3d-457e-11e9-a89e-70106fbef856
c,basics c,2331,grouped,should be different group,,1c80a690-457e-11e9-a89e-70106fbef856
c,basic of c,2331,grouped,should be different group,,1acaa6e5-457e-11e9-a89e-70106fbef856
c,basics of c,2331,grouped,should be different group,,18aba7c0-457e-11e9-a89e-70106fbef856
c,basics on c,2331,grouped,should be different group,,267c523f-457e-11e9-a89e-70106fbef856
c,ce,2331,grouped,should be different group,,64c4e99b-4a0b-11e9-a89e-70106fbef856
c,c,2331,grouped,should be different group,,60decfc3-3986-4c18-ad73-e26835cfe734
c,c language,2331,grouped,should be different group,,641f45a6-4a0b-11e9-a89e-70106fbef856
c,c basics,2331,grouped,should be different group,,1b0f4fa7-457e-11e9-a89e-70106fbef856
c,c coding,2331,grouped,should be different group,,264ce9e8-457e-11e9-a89e-70106fbef856
c,c programming,2331,grouped,should be different group,,189ca7d6-457e-11e9-a89e-70106fbef856
c,c programming language,2331,grouped,should be different group,,1b902297-457e-11e9-a89e-70106fbef856
c,familiar with c,2331,grouped,should be different group,,26a0ab32-457e-11e9-a89e-70106fbef856
c,fundamentals of c,2331,grouped,should be different group,,25cde247-457e-11e9-a89e-70106fbef856
c,good at c,2331,grouped,should be different group,,1be67b6f-457e-11e9-a89e-70106fbef856
c,good in c,2331,grouped,should be different group,,1b4d69ff-457e-11e9-a89e-70106fbef856
c,knowledge in c,2331,grouped,should be different group,,1b727019-457e-11e9-a89e-70106fbef856
c,knowledge of c,2331,grouped,should be different group,,1af0ccec-457e-11e9-a89e-70106fbef856
c,language known c,2331,grouped,should be different group,,27bed677-457e-11e9-a89e-70106fbef856
c,proficiency in c,2331,grouped,should be different group,,2788a51b-457e-11e9-a89e-70106fbef856
c,proficient in c,2331,grouped,should be different group,,1d43a7fb-457e-11e9-a89e-70106fbef856
c,programming c,2331,grouped,should be different group,,1bcc6baa-457e-11e9-a89e-70106fbef856
c,c and c++,2331,grouped,should be different group,,18d72665-457e-11e9-a89e-70106fbef856
c,c and cpp,2331,grouped,should be different group,,25ee838d-457e-11e9-a89e-70106fbef856
c,c and object,2331,grouped,should be different group,,189582ed-457e-11e9-a89e-70106fbef856
c,c c++,2331,grouped,should be different group,,18cb1db5-457e-11e9-a89e-70106fbef856
c,c cpp,2331,grouped,should be different group,,256f10c6-457e-11e9-a89e-70106fbef856
c,c with c++,2331,grouped,should be different group,,27d2d908-457e-11e9-a89e-70106fbef856
c,basic knowledge about c,2331,grouped,should be different group,,25a48ee4-457e-11e9-a89e-70106fbef856
c,basic knowledge in c,2331,grouped,should be different group,,1bb4a8c4-457e-11e9-a89e-70106fbef856
c,basics of c language,2331,grouped,should be different group,,1b2fb28a-457e-11e9-a89e-70106fbef856
c,c and data structure,2331,grouped,should be different group,,25afbe3e-457e-11e9-a89e-70106fbef856
c,c and data structures,2331,grouped,should be different group,,1cd12143-457e-11e9-a89e-70106fbef856
c,c with data structure,2331,grouped,should be different group,,27db7c0e-457e-11e9-a89e-70106fbef856
c,c with data structures,2331,grouped,should be different group,,261dea3f-457e-11e9-a89e-70106fbef856
c,data structure using c,2331,grouped,should be different group,,1d614599-457e-11e9-a89e-70106fbef856
c,data structures in c,2331,grouped,should be different group,,262fc3a2-457e-11e9-a89e-70106fbef856
c,data structures using c,2331,grouped,should be different group,,272bb169-457e-11e9-a89e-70106fbef856
c,good in c and c++,2331,grouped,should be different group,,27b36ec3-457e-11e9-a89e-70106fbef856
c,good in c language,2331,grouped,should be different group,,2675f480-457e-11e9-a89e-70106fbef856
c,good knowledge in c,2331,grouped,should be different group,,1c8c7683-457e-11e9-a89e-70106fbef856
c,programming languages like c,2331,grouped,should be different group,,1d386d16-457e-11e9-a89e-70106fbef856
c,coding in c,2331,grouped,should be different group,,1d2f135b-457e-11e9-a89e-70106fbef856
jenkins,jenkins,2318,grouped,,,1895ffa2-457e-11e9-a89e-70106fbef856
bootstrap,boostrap,2271,converted to skilll,should be under bootstrap,,1abcd4e3-457e-11e9-a89e-70106fbef856
bootstrap,bootstrap,2271,converted to skilll,should be under bootstrap,,18933fc0-457e-11e9-a89e-70106fbef856
bootstrap,bootstrap 3,2271,converted to skilll,should be under bootstrap,,1bfee387-457e-11e9-a89e-70106fbef856
bootstrap,bootstrap 4,2271,converted to skilll,should be under bootstrap,,1cf2ff27-457e-11e9-a89e-70106fbef856
bootstrap,bootstrap css,2271,converted to skilll,should be under bootstrap,,1d8f3efa-457e-11e9-a89e-70106fbef856
bootstrap,bootstrap framework,2271,converted to skilll,should be under bootstrap,,1d30148b-457e-11e9-a89e-70106fbef856
bootstrap,bootstrap3,2271,converted to skilll,should be under bootstrap,,1bacd9a2-457e-11e9-a89e-70106fbef856
bootstrap,bootstrap4,2271,converted to skilll,should be under bootstrap,,1c5a66a9-457e-11e9-a89e-70106fbef856
bootstrap,bootstrapping,2271,converted to skilll,should be under bootstrap,,58b665d0-5452-11e9-a89e-70106fbef856
mongo db,mongo db,2145,grouped,,,1af35ef5-457e-11e9-a89e-70106fbef856
mongo db,mongodb,2145,grouped,,,a493c1ce-6bdc-43af-83bd-ae72d5f9f3b4
azure cloud,azure,1972,grouped,,,80a1ee23-8b82-49d3-89ed-69c10d399ddd
azure cloud,azure cloud,1972,grouped,,,1d46170f-457e-11e9-a89e-70106fbef856
azure cloud,azure cloud services,1972,grouped,,,a4d770da-14d7-4326-899d-48a12c06315e
azure cloud,azure cloud computing,1972,grouped,,,not found uuid
azure cloud,azure services,1972,grouped,,,not found uuid
azure cloud,cloud azure,1972,grouped,,,1dd6d210-fab9-4444-b6d4-237b2b48def7
machine learning,machine le,1970,grouped,,,270bf7ac-457e-11e9-a89e-70106fbef856
machine learning,machine lea,1970,grouped,,,1d62e263-457e-11e9-a89e-70106fbef856
machine learning,machine learning,1970,grouped,,,189a96ef-457e-11e9-a89e-70106fbef856
tableau,tableau,1950,grouped,,,9786d710-293d-4a21-9f82-60b140343174
tableau,tableau 10,1950,grouped,,,262aa363-457e-11e9-a89e-70106fbef856
tableau,tableau 8,1950,grouped,,,1cec0de1-457e-11e9-a89e-70106fbef856
tableau,tableau 9,1950,grouped,,,271a8b8a-457e-11e9-a89e-70106fbef856
tableau,tableau admin,1950,grouped,,,296f1663-1380-4e53-89c4-6fa4d629301c
tableau,tableau consultant,1950,grouped,,,267271d4-457e-11e9-a89e-70106fbef856
tableau,tableau desktop,1950,grouped,,,1af19e55-457e-11e9-a89e-70106fbef856
tableau,tableau public,1950,grouped,,,2c92f059-457e-11e9-a89e-70106fbef856
tableau,tableau server,1950,grouped,,,f44833ad-ffb6-43b2-8bd6-356e73df622f
tableau,tableau server admin,1950,grouped,,,ac3e34cc-dee0-4659-a3f0-a4adfef21fdc
tableau,tableau software,1950,grouped,,,1c6331d2-457e-11e9-a89e-70106fbef856
tableau,tableau visualization,1950,grouped,,,27a5cdf4-457e-11e9-a89e-70106fbef856
api,api,1928,grouped,,,56a0e0b9-7e2f-4ff8-b217-de7e809b13cb
api,api authentication,1928,grouped,,,242fe842-7196-4e9b-993e-7b218b4d9e83
api,api automation,1928,grouped,,,1d075ee5-457e-11e9-a89e-70106fbef856
api,api connect,1928,grouped,,,bb668cf1-f481-45fa-bf72-a939de1bcc76
api,api debugging,1928,grouped,,,b4bca8c0-9b81-4287-8d3a-c4ba72019406
api,api design,1928,grouped,,,ea42f90c-1646-4cf8-b0ed-91ccfd1f7410
api,api development,1928,grouped,,,1abb8bfa-457e-11e9-a89e-70106fbef856
api,api gateway,1928,grouped,,,27573046-457e-11e9-a89e-70106fbef856
api,api integration,1928,grouped,,,1d69f7a9-457e-11e9-a89e-70106fbef856
api,api management,1928,grouped,,,25d4618f-457e-11e9-a89e-70106fbef856
api,api manufacturing,1928,grouped,,,589a86eb-5452-11e9-a89e-70106fbef856
api,api performance testing,1928,grouped,,,1d0fd1cc-3509-454e-8cbf-57907ff20cdc
api,api security,1928,grouped,,,cea6b023-c5a5-47de-9a7d-3a54372abcbe
api,api testing,1928,grouped,,,18b85d2b-457e-11e9-a89e-70106fbef856
api,api versioning,1928,grouped,,,0e78c60a-695e-4be7-b17f-990a031eaffa
api,apic,1928,grouped,,,c858ae92-28d1-400b-8e14-3a6ba9ba4162
api,apigee,1928,grouped,,,1c76daae-457e-11e9-a89e-70106fbef856
api,apim,1928,grouped,,,68456649-5d58-4273-ac81-9ce295a0aca4
api,apis,1928,grouped,,,1d80d2ee-457e-11e9-a89e-70106fbef856
api,apm,1928,grouped,,,1c44cb4a-457e-11e9-a89e-70106fbef856
api,apns,1928,grouped,,,264007b3-457e-11e9-a89e-70106fbef856
api,apo,1928,grouped,,,1a6d2b0f-687a-4aab-8a7f-9a998c67605a
api,apo consultant,1928,grouped,,,dc81fe5a-dc53-45ee-981c-a27c8e473fd9
hibernate,hibernate,1842,grouped,oracle and spring are included here,,17f779c0-8d59-491b-85ad-5d217286866b
hibernate,hibernate 3,1842,grouped,oracle and spring are included here,,191e6fb4-457e-11e9-a89e-70106fbef856
hibernate,hibernate 4,1842,grouped,oracle and spring are included here,,1cc372d7-457e-11e9-a89e-70106fbef856
hibernate,hibernate and oracle,1842,grouped,oracle and spring are included here,,260dc13a-457e-11e9-a89e-70106fbef856
hibernate,hibernate and spring,1842,grouped,oracle and spring are included here,,1d42ae09-457e-11e9-a89e-70106fbef856
hibernate,hibernate and webservices,1842,grouped,oracle and spring are included here,,27784cf5-457e-11e9-a89e-70106fbef856
hibernate,hiberanate,1842,grouped,oracle and spring are included here,,2ce3314b-457e-11e9-a89e-70106fbef856
hibernate,hiberante,1842,grouped,oracle and spring are included here,,1dadb461-457e-11e9-a89e-70106fbef856
hibernate,hiberna,1842,grouped,oracle and spring are included here,,275e6815-457e-11e9-a89e-70106fbef856
hibernate,hibernate orm,1842,grouped,oracle and spring are included here,,27711971-457e-11e9-a89e-70106fbef856
hibernate,hibernate spring,1842,grouped,oracle and spring are included here,,2714bde8-457e-11e9-a89e-70106fbef856
hibernate,hibernate springs,1842,grouped,oracle and spring are included here,,189e11e8-457e-11e9-a89e-70106fbef856
hibernate,hibernate3,1842,grouped,oracle and spring are included here,,1b12b997-457e-11e9-a89e-70106fbef856
hibernate,hibernate4,1842,grouped,oracle and spring are included here,,26089c50-457e-11e9-a89e-70106fbef856
hibernate,hibernates,1842,grouped,oracle and spring are included here,,1bf3cbe4-457e-11e9-a89e-70106fbef856
hibernate,hibernet,1842,grouped,oracle and spring are included here,,19126bb9-457e-11e9-a89e-70106fbef856
hibernate,hiber,1842,grouped,oracle and spring are included here,,1c18d192-457e-11e9-a89e-70106fbef856
hibernate,hibernate and web services,1842,grouped,oracle and spring are included here,,27b268f1-457e-11e9-a89e-70106fbef856
c#,basic c#,1791,grouped,,,25c4a55f-457e-11e9-a89e-70106fbef856
c#,basics of c#,1791,grouped,,,260f5bb7-457e-11e9-a89e-70106fbef856
c#,c#,1791,grouped,,,57ec592f-af6c-4f7a-b951-1f6c377304bd
c#,c# 2,1791,grouped,,,2c772bb6-457e-11e9-a89e-70106fbef856
c#,c# 3,1791,grouped,,,2549ded3-457e-11e9-a89e-70106fbef856
c#,c# 4,1791,grouped,,,1bffb30f-457e-11e9-a89e-70106fbef856
c#,c# basics,1791,grouped,,,2703c2cb-457e-11e9-a89e-70106fbef856
c#,c# etc,1791,grouped,,,27ed73dd-457e-11e9-a89e-70106fbef856
c#,c# language,1791,grouped,,,25b86822-457e-11e9-a89e-70106fbef856
c#,c# programming,1791,grouped,,,1c15ad82-457e-11e9-a89e-70106fbef856
c#,c##,1791,grouped,,,25161b40-457e-11e9-a89e-70106fbef856
c#,c#4,1791,grouped,,,270328c2-457e-11e9-a89e-70106fbef856
c#,c sharp,1791,grouped,,,8d85faf9-7d4d-4e90-bbbd-53577a6aa4bd
c#,microsoft visual c#,1791,grouped,,,59eda71b-5452-11e9-a89e-70106fbef856
c#,programming in c#,1791,grouped,,,271a5616-457e-11e9-a89e-70106fbef856
c#,automation c#,1791,grouped,,,1d1e5f5e-457e-11e9-a89e-70106fbef856
spring,core spring,1755,grouped,,,1da27eea-457e-11e9-a89e-70106fbef856
spring,spring,1755,grouped,,,93e7d2ab-7729-4a8a-81cf-d74aabb90760
spring,spring 2,1755,grouped,,,1c7d616c-457e-11e9-a89e-70106fbef856
spring,spring 3,1755,grouped,,,191e3d40-457e-11e9-a89e-70106fbef856
spring,sping,1755,grouped,,,2c97fa9f-457e-11e9-a89e-70106fbef856
spring,springs,1755,grouped,,,eec49c74-cb63-4131-b0c5-05c61d1760a8
aks,azure,1693,not yet grouped,,,80a1ee23-8b82-49d3-89ed-69c10d399ddd
arm,azure,1693,not yet grouped,,,80a1ee23-8b82-49d3-89ed-69c10d399ddd
automation testing,automation testing,1549,grouped,,,c13bf361-6297-4558-925e-a150ad04fdb1
automation testing,automation in selenium,1549,grouped,,,271e281b-457e-11e9-a89e-70106fbef856
automation testing,automation qtp,1549,grouped,,,1cf99d45-457e-11e9-a89e-70106fbef856
automation testing,automation selenium,1549,grouped,,,2549a288-457e-11e9-a89e-70106fbef856
automation testing,automationtesting,1549,grouped,,,1cce8706-457e-11e9-a89e-70106fbef856
automation testing,automation test architect,1549,grouped,,,1b9f7042-457e-11e9-a89e-70106fbef856
automation testing,automation test framework,1549,grouped,,,dfc09273-9836-4124-af41-c921d1060fe0
automation testing,automation testing qtp,1549,grouped,,,1cbe04c5-457e-11e9-a89e-70106fbef856
automation testing,automation testing tool,1549,grouped,,,27cda8ad-457e-11e9-a89e-70106fbef856
automation testing,automation testing tools,1549,grouped,,,18ee893e-457e-11e9-a89e-70106fbef856
automation testing,automation tests,1549,grouped,,,1d7976ed-457e-11e9-a89e-70106fbef856
automation testing,automation tool,1549,grouped,,,326b465a-447a-4e8c-9074-8360437b53f3
automation testing,automation tools,1549,grouped,,,1b54747f-457e-11e9-a89e-70106fbef856
automation testing,basic automation testing,1549,grouped,,,27aba3ca-457e-11e9-a89e-70106fbef856
automation testing,automation test,1549,grouped,,,64be6888-bb38-4648-a90a-430122d4c6de
automation testing,automation tester,1549,grouped,,,189796a9-457e-11e9-a89e-70106fbef856
automation testing,automation tester sql server vb script adodb qa qc engineer sql automation testing functional testing manual testing software testing vb scripting qtp,1549,grouped,,,27d4fbfa-457e-11e9-a89e-70106fbef856
automation testing,basics of automation testing,1549,grouped,,,27c112a2-457e-11e9-a89e-70106fbef856
automation testing,manual and automation tester,1549,grouped,,,26c47c9c-457e-11e9-a89e-70106fbef856
kubernates,kubernates,1525,grouped,,,26ef5b9d-457e-11e9-a89e-70106fbef856
kubernates,kubernetes,1525,grouped,,,1ab0c387-457e-11e9-a89e-70106fbef856
kubernates,kubernets,1525,grouped,,,27364ab0-457e-11e9-a89e-70106fbef856
devops,dev ops,1499,grouped,,,1d66f8df-457e-11e9-a89e-70106fbef856
devops,devops,1499,grouped,,,18a12969-457e-11e9-a89e-70106fbef856
devops,devops automation,1499,grouped,,,44b76f80-1136-416b-a298-9e04302dc783
devops,devops tools,1499,grouped,,,1d958a73-457e-11e9-a89e-70106fbef856
devops,devsecops,1499,grouped,,,f3d30525-8f9a-42e5-a147-40f468eeb86c
data visualisation,data visualisation,1456,grouped,,,25b53a5f-457e-11e9-a89e-70106fbef856
data visualisation,data visualization,1456,grouped,,,18eb9da5-457e-11e9-a89e-70106fbef856
agile,agile,1367,grouped,,,e080169f-056f-46af-84fb-0dc7e16ebe6a
php,advanced php,1363,grouped,,,not found uuid
php,and php,1363,grouped,,,26e6c731-457e-11e9-a89e-70106fbef856
php,basic of php,1363,grouped,,,27552267-457e-11e9-a89e-70106fbef856
php,basic php,1363,grouped,,,1b41c4ae-457e-11e9-a89e-70106fbef856
php,core php,1363,grouped,,,7d5e9eaa-888e-479b-baae-09c829e2b430
php,corephp,1363,grouped,,,1c9363fb-457e-11e9-a89e-70106fbef856
php,php,1363,grouped,,,2177a6b8-e98c-4c50-9970-b02c36f553b8
php,php 5,1363,grouped,,,f1c3f4f5-d114-486c-aa2e-c6169136d0a6
php,php applications,1363,grouped,,,1ce1d17d-457e-11e9-a89e-70106fbef856
php,php basic,1363,grouped,,,25c8e01b-457e-11e9-a89e-70106fbef856
php,php basics,1363,grouped,,,1cb62515-457e-11e9-a89e-70106fbef856
php,php core,1363,grouped,,,1d93ec29-457e-11e9-a89e-70106fbef856
php,php development,1363,grouped,,,40aab3f8-7619-4888-be46-ee7ebe99f47c
php,php etc,1363,grouped,,,25ccddea-457e-11e9-a89e-70106fbef856
php,php framework,1363,grouped,,,644f7ea0-7a48-44a4-9792-1a6d20f262dd
php,php frameworks,1363,grouped,,,18af2528-457e-11e9-a89e-70106fbef856
php,php language,1363,grouped,,,1d2585cb-457e-11e9-a89e-70106fbef856
php,php programming,1363,grouped,,,1c489585-457e-11e9-a89e-70106fbef856
php,php scripting,1363,grouped,,,19015ba4-457e-11e9-a89e-70106fbef856
php,php web development,1363,grouped,,,2c914845-457e-11e9-a89e-70106fbef856
php,php lead,1363,grouped,,,1c429591-457e-11e9-a89e-70106fbef856
php,programming in php,1363,grouped,,,2cbd0ed7-457e-11e9-a89e-70106fbef856
php,php project manager,1363,grouped,,,1c61cb32-457e-11e9-a89e-70106fbef856
php,php team leader,1363,grouped,,,1c120aae-457e-11e9-a89e-70106fbef856
php,basic knowledge of php,1363,grouped,,,2694d42f-457e-11e9-a89e-70106fbef856
maven,mavan,1339,grouped,,,1d2bcbf9-457e-11e9-a89e-70106fbef856
maven,maven,1339,grouped,,,8ffa4401-0d6b-43a2-97bd-fa9f5e2db710
maven,maven ant,1339,grouped,,,191195c4-457e-11e9-a89e-70106fbef856
express.js,express,1337,grouped,,,1ace2723-457e-11e9-a89e-70106fbef856
express.js,express dot js,1337,grouped,,,5927bcd3-5452-11e9-a89e-70106fbef856
express.js,express js,1337,grouped,,,1b8a4223-457e-11e9-a89e-70106fbef856
express.js,express.js,1337,grouped,,,65d8befe-7228-410b-8e47-1a6f28f79c08
express.js,expressjs,1337,grouped,,,1afbb021-457e-11e9-a89e-70106fbef856
jquery,jqery,1334,converted to skill,,,1c993627-457e-11e9-a89e-70106fbef856
jquery,jqgrid,1334,converted to skill,,,1d4444fe-457e-11e9-a89e-70106fbef856
jquery,jquary,1334,converted to skill,,,1bb237c4-457e-11e9-a89e-70106fbef856
jquery,jqueary,1334,converted to skill,,,2ccbc174-457e-11e9-a89e-70106fbef856
jquery,jquerry,1334,converted to skill,,,1c00b939-457e-11e9-a89e-70106fbef856
jquery,jquery,1334,converted to skill,,,d180abe7-153c-49b5-a9b3-c79bbe37a6b1
jquery,basic jquery,1334,converted to skill,,,25fc9c06-457e-11e9-a89e-70106fbef856
jquery,jquery mobile,1334,converted to skill,,,18c2d201-457e-11e9-a89e-70106fbef856
jquery,jquery ui,1334,converted to skill,,,1ba5c0ab-457e-11e9-a89e-70106fbef856
jquery,jquerymobile,1334,converted to skill,,,1cbc3603-457e-11e9-a89e-70106fbef856
jquery,jqueryui,1334,converted to skill,,,1d8208e7-457e-11e9-a89e-70106fbef856
jquery,jquey,1334,converted to skill,,,1ccb3fa8-457e-11e9-a89e-70106fbef856
jquery,jqurey,1334,converted to skill,,,1d4f794f-457e-11e9-a89e-70106fbef856
jquery,jqury,1334,converted to skill,,,1cc3415f-457e-11e9-a89e-70106fbef856
jquery,mobile jquery,1334,converted to skill,,,693c8b27-2def-4f79-8955-956b759d287a
type script,type script,1334,grouped,,,1c6f9661-457e-11e9-a89e-70106fbef856
type script,typescript,1334,grouped,,,18d3e2c7-457e-11e9-a89e-70106fbef856
sap,sap,1274,grouped,it is a role,,d6343804-acd4-470e-8dac-1f462c4c5784
sap,sap lead consultant,1274,grouped,it is a role,,2801671b-457e-11e9-a89e-70106fbef856
html5,css3html5,1235,,,,e04877cb-3c05-4796-9f1b-2d460ac3565a
html5,html5,1235,,,,18930bd0-457e-11e9-a89e-70106fbef856
html5,html 5 development,1235,,,,0452b888-8de4-4cff-8989-3b65bc0f7859
